VideoGameKey,Name,Genre,Platform,Rating,Year_of_Release
12257,Silent Hill: Shattered Memories,Action,PS2,M,2010
12258,Silent Hill: Shattered Memories,Action,PSP,M,2010
12259,Silent Hill: Shattered Memories,Action,Wii,M,2009
12260,Silent Hunter 5: Battle of the Atlantic,Simulation,PC,T,2010
12261,Silent Hunter III,Simulation,PC,T,2005
12262,Silent Hunter: Wolves of the Pacific,Simulation,PC,T,2007
12263,Silent Scope,Shooter,GBA,T,2002
12264,Silent Scope,Shooter,PS2,M,2000
12265,Silent Scope 2: Dark Silhouette,Shooter,PS2,M,2001
12266,Silent Scope 3,Shooter,PS2,M,2002
12267,Silent Scope Complete,Shooter,XB,M,2004
12268,Silhouette Mirage,Platform,PS,E,1998
12269,Silly Bandz: Play The Craze,Puzzle,DS,,2010
12270,Silpheed: The Lost Planet,Shooter,PS2,T,2000
12271,Silverlicious,Action,DS,E,2012
12272,Sim Theme Park,Strategy,PC,E,1998
12273,Sim Theme Park,Strategy,PS,,1999
12274,SimAnimals,Simulation,DS,E,2009
12275,SimAnimals,Simulation,Wii,E,2009
12276,SimAnimals Africa,Simulation,DS,E,2009
12277,SimAnimals Africa,Simulation,Wii,E,2009
12278,SimCity,Simulation,PC,E10+,1988
12279,SimCity,Simulation,SNES,,1991
12280,SimCity (2013),Simulation,PC,E10+,2013
12281,SimCity 2000,Simulation,GBA,E,2003
12282,SimCity 2000,Simulation,PC,,1992
12283,SimCity 2000,Simulation,PS,,1996
12284,SimCity 2000,Simulation,SAT,,1994
12285,SimCity 2000,Simulation,SNES,,1995
12286,SimCity 4,Simulation,PC,E,2003
12287,SimCity 4: Deluxe Edition,Simulation,PC,E,2003
12288,SimCity Creator,Simulation,DS,E,2008
12289,SimCity Creator,Simulation,Wii,E,2008
12290,SimCity Creator (JP sales),Simulation,DS,,2008
12291,SimCity DS,Simulation,DS,E,2007
12292,SimCity Societies,Simulation,PC,E10+,2007
12293,SimEarth: The Living Planet,Simulation,SNES,,1991
12294,Simple 1500 Series Vol. 1: The Mahjong,Misc,PS,,1998
12295,Simple 1500 Series Vol. 73: The Invaders ~Space Invaders 1500~,Shooter,PS,,2001
12296,Simple 2000 Series Vol. 105: The Maid Fuku to Kikanjuu,Action,PS2,,2006
12297,Simple 2000 Series Vol. 120: The Saigo no Nippon Tsuwamono,Strategy,PS2,,2007
12298,"Simple 2500 Series Portable!! Vol. 12: The Hohei 2: Senyuu yo, Sakini Ike",Action,PSP,,2009
12299,Simple DS Series Vol. 14: The Jidousha Kyoushuujo DS,Misc,DS,,2007
12300,Simple DS Series Vol. 15: The Kanshikikan 2 - Aratanaru 8-tsu no Jiken wo Touch seyo,Adventure,DS,,2007
12301,Simple DS Series Vol. 41: The Bakudan Shori-Han,Action,DS,,2008
12302,Simple DS Series Vol. 42: The Haioku Byoutou,Adventure,DS,,2008
12303,Simple DS Series Vol. 8: The Kanshikikan - Kinkyuu Shutsudou!! Jiken Genba wo Touch Seyo,Adventure,DS,,2006
12304,Simpsons Wrestling,Fighting,PS,,2001
12305,Sin and Punishment,Shooter,N64,,2000
12306,Sin and Punishment: Star Successor,Shooter,Wii,,2009
12307,Sing Party,Misc,WiiU,E10+,2012
12308,Sing4: The Hits Edition,Misc,Wii,T,2011
12309,SingStar,Misc,PS2,,2004
12310,SingStar,Misc,PS3,T,2007
12311,SingStar '80s,Misc,PS2,T,2005
12312,SingStar '90s,Misc,PS2,T,2007
12313,SingStar Abba,Misc,PS2,T,2008
12314,SingStar Abba,Misc,PS3,T,2008
12315,SingStar Amped,Misc,PS2,T,2007
12316,SingStar Anthems,Misc,PS2,,2006
12317,SingStar Apres-Ski Party 2,Misc,PS3,,2010
12318,SingStar Chartbreaker,Misc,PS3,,2009
12319,SingStar Country,Misc,PS2,T,2008
12320,SingStar Dance,Misc,PS3,T,2010
12321,SingStar Fussballhits,Misc,PS3,,2010
12322,SingStar Guitar,Misc,PS3,,2010
12323,SingStar Latino,Misc,PS2,T,2007
12324,SingStar Latino,Misc,PS3,T,2009
12325,SingStar Legends,Misc,PS2,T,2006
12326,SingStar Mallorca Party,Misc,PS3,,2009
12327,SingStar Motown,Misc,PS2,,2009
12328,SingStar Motown,Misc,PS3,,2009
12329,SingStar Party,Misc,PS2,,2004
12330,SingStar Pop,Misc,PS2,E10+,2007
12331,SingStar Pop Edition,Misc,PS3,,2009
12332,SingStar Pop Hits,Misc,PS2,,2007
12333,SingStar Pop Vol.2,Misc,PS2,,2008
12334,SingStar Queen,Misc,PS2,T,2009
12335,SingStar Queen,Misc,PS3,,2009
12336,SingStar R&B,Misc,PS2,,2007
12337,SingStar Rocks!,Misc,PS2,,2006
12338,SingStar Singalong With Disney,Misc,PS2,,2008
12339,SingStar Summer Party,Misc,PS2,,2008
12340,SingStar Take That,Misc,PS2,,2009
12341,SingStar Take That,Misc,PS3,,2009
12342,SingStar Vol. 2,Misc,PS3,T,2008
12343,SingStar Vol. 3,Misc,PS3,,2008
12344,SingStar: Back to the 80s,Misc,PS3,,2011
12345,SingStar: Made In Germany,Misc,PS3,,2009
12346,Singstar: Ultimate Party,Misc,PS3,,2014
12347,Singstar: Ultimate Party,Misc,PS4,,2014
12348,Singularity,Shooter,PC,M,2010
12349,Sins of a Solar Empire,Strategy,PC,T,2008
12350,Sins of a Solar Empire: Trinity,Strategy,PC,T,2010
12351,Siren,Adventure,PS2,M,2003
12352,Siren: Blood Curse,Action,PS3,M,2008
12353,Sitting Ducks,Platform,GBA,E,2003
12354,Sitting Ducks,Platform,PS2,E,2003
12355,Six Flags Fun Park,Misc,DS,E,2008
12356,Six Flags Fun Park,Misc,Wii,E10+,2009
12357,Skate,Sports,PS3,T,2007
12358,Skate,Sports,X360,T,2007
12359,Skate 2,Sports,PS3,T,2009
12360,Skate 2,Sports,X360,T,2009
12361,Skate 3,Sports,PS3,T,2010
12362,Skate 3,Sports,X360,T,2010
12363,Skate City Heroes,Sports,Wii,E,2008
12364,Skate it,Sports,DS,E,2008
12365,Skate it,Sports,Wii,E,2008
12366,Skeleton Warriors,Platform,PS,,1996
12367,Ski and Shoot,Sports,Wii,E,2008
12368,Ski Region Simulator,Simulation,PC,,2011
12369,Ski-Doo Snowmobile Challenge,Racing,PS3,E,2009
12370,Ski-Doo Snowmobile Challenge,Racing,Wii,E,2009
12371,Ski-Doo Snowmobile Challenge,Racing,X360,E,2009
12372,Skies of Arcadia,Role-Playing,DC,T,2000
12373,Skies of Arcadia Legends,Role-Playing,GC,T,2002
12374,SkullMonkeys,Platform,PS,,1998
12375,Sky Dancers,Action,GBA,,2005
12376,Sky Gunner,Action,PS2,,2001
12377,Sky Odyssey,Simulation,PS2,E,2000
12378,Skydiving Extreme,Sports,PS,,2001
12379,Skylanders Giants,Action,3DS,E10+,2012
12380,Skylanders Giants,Action,PS3,E10+,2012
12381,Skylanders Giants,Action,Wii,E10+,2012
12382,Skylanders Giants,Action,WiiU,E10+,2012
12383,Skylanders Giants,Action,X360,E10+,2012
12384,Skylanders Imaginators,Platform,PS3,E10+,2016
12385,Skylanders Imaginators,Platform,PS4,E10+,2016
12386,Skylanders Imaginators,Platform,WiiU,E10+,2016
12387,Skylanders Imaginators,Platform,X360,E10+,2016
12388,Skylanders Imaginators,Platform,XOne,E10+,2016
12389,Skylanders SWAP Force,Platform,3DS,E10+,2013
12390,Skylanders SWAP Force,Platform,PS3,E10+,2013
12391,Skylanders SWAP Force,Platform,PS4,E10+,2013
12392,Skylanders SWAP Force,Platform,Wii,E10+,2013
12393,Skylanders SWAP Force,Platform,WiiU,E10+,2013
12394,Skylanders SWAP Force,Platform,X360,E10+,2013
12395,Skylanders SWAP Force,Platform,XOne,E10+,2013
12396,Skylanders: Spyro's Adventure,Action,3DS,E10+,2011
12397,Skylanders: Spyro's Adventure,Action,PC,E10+,2011
12398,Skylanders: Spyro's Adventure,Action,PS3,E10+,2011
12399,Skylanders: Spyro's Adventure,Action,Wii,E10+,2011
12400,Skylanders: Spyro's Adventure,Action,X360,E10+,2011
12401,Skylanders: SuperChargers,Action,3DS,E10+,2015
12402,Skylanders: SuperChargers,Action,PS3,E10+,2015
12403,Skylanders: SuperChargers,Action,PS4,E10+,2015
12404,Skylanders: SuperChargers,Action,Wii,,2015
12405,Skylanders: SuperChargers,Action,WiiU,E10+,2015
12406,Skylanders: SuperChargers,Action,X360,E10+,2015
12407,Skylanders: SuperChargers,Action,XOne,E10+,2015
12408,Skylanders: Trap Team,Action,3DS,E10+,2014
12409,Skylanders: Trap Team,Action,PS3,E10+,2014
12410,Skylanders: Trap Team,Action,PS4,E10+,2014
12411,Skylanders: Trap Team,Action,Wii,E10+,2014
12412,Skylanders: Trap Team,Action,WiiU,E10+,2014
12413,Skylanders: Trap Team,Action,X360,E10+,2014
12414,Skylanders: Trap Team,Action,XOne,,2014
12415,Slam Dunk SD Heat Up!!,Sports,SNES,,1995
12416,Slam Dunk: Yonkyo Taiketsu!!,Sports,SNES,,1994
12417,Slam 'n Jam '96 featuring Magic & Kareem,Sports,PS,,1995
12418,Slayers,Role-Playing,SNES,,1994
12419,Slayers Royal,Role-Playing,PS,,1998
12420,Slayers Royal 2,Role-Playing,SAT,,1998
12421,Sled Shred featuring the Jamaican Bobsled Team,Sports,Wii,E,2010
12422,Sled Storm,Racing,PS,,1998
12423,Sled Storm,Racing,PS2,T,2002
12424,Sleeping Dogs,Action,PC,M,2012
12425,Sleeping Dogs,Action,PS3,M,2012
12426,Sleeping Dogs,Action,PS4,,2014
12427,Sleeping Dogs,Action,X360,M,2012
12428,Sleeping Dogs,Action,XOne,,2014
12429,Sleepover Party,Misc,Wii,,2009
12430,Slide Adventure: Mag Kid,Action,DS,,2007
12431,Slime MoriMori Dragon Quest 3: Taikaizoku to Shippo Dan,Role-Playing,3DS,,2011
12432,Slime MoriMori Dragon Quest: Shougeki No Shippo Dan,Adventure,GBA,,2003
12433,Sloane to MacHale no Nazo no Monogatari,Puzzle,DS,,2009
12434,Sloane to MacHale no Nazo no Monogatari 2,Puzzle,DS,,2009
12435,Slotter Mania P: Tetsuya Shinjuku vs Ueno ,Misc,PSP,,2010
12436,Sly 2: Band of Thieves,Platform,PS2,E,2004
12437,Sly 2: Band of Thieves,Platform,PS3,E,2010
12438,Sly 3: Honor Among Thieves,Platform,PS2,E10+,2005
12439,Sly Cooper and the Thievius Raccoonus,Platform,PS2,E,2002
12440,Sly Cooper: Thieves in Time,Platform,PS3,E10+,2013
12441,Sly Cooper: Thieves in Time,Platform,PSV,E10+,2013
12442,Small Soldiers,Platform,PS,,1998
12443,Smart Bomb,Puzzle,PSP,E10+,2005
12444,Smart Boy's Gameroom,Misc,DS,E,2007
12445,Smart Boy's Toys Club,Misc,DS,E,2008
12446,Smart Boy's Winter Wonderland,Misc,DS,E,2008
12447,Smart Girl's Party Game,Misc,DS,E,2008
12448,Smart Girl's Playhouse,Misc,DS,E,2007
12449,Smart Girl's Winter Wonderland,Misc,DS,E,2008
12450,Smart Kid's Mega Game Mix,Misc,DS,,2009
12451,Smart Kid's Party Fun Pak,Misc,DS,,2008
12452,Smarty Pants,Misc,Wii,E,2007
12453,Smash Cars,Racing,PS2,E,2003
12454,Smash Court Tennis 3,Sports,PSP,E,2007
12455,Smash Court Tennis 3,Sports,X360,E,2007
12456,Smash Court Tennis Pro Tournament,Sports,PS2,E,2002
12457,Smash Court Tennis Pro Tournament 2,Sports,PS2,E,2004
12458,Smashing Drive,Racing,GBA,E,2004
12459,Smashing Drive,Racing,XB,T,2002
12460,Smile PreCure! Let's Go! Marchen World,Action,3DS,,2012
12461,Smiley World: Island Challenge,Puzzle,DS,E,2009
12462,Smuggler's Run,Racing,GBA,E,2002
12463,Smuggler's Run,Racing,PS2,T,2000
12464,Smuggler's Run: Warzones,Misc,GC,T,2002
12465,Smurf: Rescue In Gargamel's Castle,Action,2600,,1981
12466,Sneakers,Puzzle,XB,E,2002
12467,Sniper Elite,Shooter,PC,M,2005
12468,Sniper Elite,Shooter,PS2,M,2005
12469,Sniper Elite,Shooter,Wii,M,2010
12470,Sniper Elite,Shooter,XB,M,2005
12471,Sniper Elite 3,Shooter,PS3,M,2014
12472,Sniper Elite 3,Shooter,PS4,M,2014
12473,Sniper Elite 3,Shooter,X360,M,2014
12474,Sniper Elite 3,Shooter,XOne,M,2014
12475,Sniper Elite V2,Shooter,PS3,M,2012
12476,Sniper Elite V2,Shooter,WiiU,M,2013
12477,Sniper Elite V2,Shooter,X360,M,2012
12478,Sniper: Art of Victory,Shooter,PC,M,2008
12479,Sniper: Ghost Warrior,Shooter,PC,M,2010
12480,Sniper: Ghost Warrior,Shooter,PS3,M,2011
12481,Sniper: Ghost Warrior,Shooter,X360,M,2010
12482,Sniper: Ghost Warrior 2,Shooter,PC,M,2013
12483,Sniper: Ghost Warrior 2,Shooter,PS3,M,2013
12484,Sniper: Ghost Warrior 2,Shooter,X360,M,2013
12485,SNK Arcade Classics Vol. 1,Misc,PS2,T,2008
12486,SNK Arcade Classics Vol. 1,Misc,PSP,T,2008
12487,SNK Arcade Classics Vol. 1,Misc,Wii,T,2008
12488,SNK vs. Capcom Card Fighters DS,Strategy,DS,T,2006
12489,SNK vs. Capcom: SVC Chaos,Fighting,XB,,2004
12490,SNK vs. Capcom: The Match of the Millennium,Fighting,PS2,,2006
12491,SNK vs. Capcom: The Match of the Millennium,Fighting,PSP,,2006
12492,SnoCross Championship Racing,Racing,PS,E,1999
12493,Snood,Puzzle,GBA,E,2001
12494,Snood 2: On Vacation,Puzzle,DS,E,2005
12495,Snood 2: On Vacation,Puzzle,GBA,,2005
12496,Snoopy vs the Red Baron,Adventure,PSP,E10+,2006
12497,Snow Portable,Adventure,PSP,,2007
12498,Snowboard Kids,Sports,N64,,1996
12499,Snowboard Kids 2,Sports,N64,,1999
12500,Snowboarding,Sports,PS,,2000
12501,So Blonde,Adventure,PC,,2008
12502,Soccer,Sports,NES,,1985
12503,Soccer Tsuku 2002: J-League Pro Soccer Club o Tsukurou!,Sports,PS2,,2002
12504,Soccer Tsuku DS: World Challenge 2010,Sports,DS,,2010
12505,Soccer Tsuku Tokudai Gou: J-League Pro Soccer Club o Tsukurou,Sports,DC,,2000
12506,Soccer Tsuku: Pro Soccer Club o Tsukurou!,Sports,PS3,,2013
12507,Soccer Tsuku: Pro Soccer Club o Tsukurou!,Sports,PSV,,2013
12508,SOCOM 3: U.S. Navy SEALs,Shooter,PS2,M,2005
12509,SOCOM 4: U.S. Navy SEALs,Shooter,PS3,M,2011
12510,SOCOM II: U.S. Navy SEALs,Shooter,PS2,M,2003
12511,SOCOM: Tactical Strike,Shooter,PSP,,2007
12512,SOCOM: U.S. Navy SEALs,Shooter,PS2,M,2002
12513,SOCOM: U.S. Navy SEALs Confrontation,Shooter,PS3,M,2008
12514,SOCOM: U.S. Navy SEALs Fireteam Bravo,Shooter,PSP,M,2005
12515,SOCOM: U.S. Navy SEALs Fireteam Bravo 2,Shooter,PSP,T,2006
12516,SOCOM: U.S. Navy SEALs Fireteam Bravo 3,Shooter,PSP,T,2010
12517,SOCOM: U.S. Navy SEALs: Combined Assault,Shooter,PS2,T,2006
12518,Sokukoku no Kusabi: Hiiro no Kakera 3 Portable,Adventure,PSP,,2010
12519,Sol Trigger,Role-Playing,PSP,,2012
12520,Solaris,Shooter,2600,,1986
12521,SolarStriker,Shooter,GB,,1989
12522,Solatorobo: Red the Hunter,Role-Playing,DS,E10+,2010
12523,Soldier of Fortune II: Double Helix,Shooter,XB,M,2003
12524,Soldier of Fortune: Gold Edition,Shooter,PS2,M,2001
12525,Soldier of Fortune: Payback,Shooter,PS3,M,2007
12526,Soldier of Fortune: Payback,Shooter,X360,M,2007
12527,Solitaire & Mahjong,Puzzle,Wii,,2009
12528,Solitaire Overload,Misc,DS,E,2007
12529,Solitaire Overload Plus,Misc,DS,E,2010
12530,Soma Bringer,Role-Playing,DS,,2008
12531,Song of the Deep,Action,PC,E,2016
12532,Song of the Deep,Action,PS4,E,2016
12533,Song of the Deep,Action,XOne,E,2016
12534,Sonic & All-Stars Racing Transformed,Racing,3DS,,2012
12535,Sonic & All-Stars Racing Transformed,Racing,PC,,2013
12536,Sonic & All-Stars Racing Transformed,Racing,PS3,,2012
12537,Sonic & All-Stars Racing Transformed,Racing,PSV,,2012
12538,Sonic & All-Stars Racing Transformed,Racing,WiiU,,2012
12539,Sonic & All-Stars Racing Transformed,Racing,X360,,2012
12540,Sonic & Knuckles,Platform,GEN,,1994
12541,Sonic & Sega All-Stars Racing,Racing,DS,,2010
12542,Sonic & Sega All-Stars Racing,Racing,PS3,,2010
12543,Sonic & Sega All-Stars Racing,Racing,Wii,,2010
12544,Sonic & SEGA All-Stars Racing with Banjo-Kazooie,Racing,X360,,2010
12545,Sonic Advance,Platform,GBA,E,2001
12546,Sonic Advance & Sonic Pinball Party Combo Pack,Misc,GBA,,2005
12547,Sonic Advance 2,Platform,GBA,E,2002
12548,Sonic Advance 3,Platform,GBA,E,2004
12549,Sonic Adventure,Platform,DC,,1998
12550,Sonic Adventure 2,Platform,DC,E,2001
12551,Sonic Adventure 2 Battle,Platform,GC,E,2001
12552,Sonic Adventure DX: Director's Cut,Platform,GC,E,2003
12553,Sonic and the Black Knight,Platform,Wii,E10+,2009
12554,Sonic and the Secret Rings,Platform,Wii,E,2007
12555,Sonic Boom: Fire & Ice,Platform,3DS,,2016
12556,Sonic Boom: Rise of Lyric,Action,WiiU,E10+,2014
12557,Sonic Boom: Shattered Crystal,Action,3DS,E,2014
12558,Sonic CD,Platform,SCD,,1993
12559,Sonic Chronicles: The Dark Brotherhood,Role-Playing,DS,E,2008
12560,Sonic Classic Collection,Platform,DS,E,2010
12561,Sonic Colors,Platform,DS,E,2010
12562,Sonic Colors,Platform,Wii,E,2010
12563,Sonic Free Riders,Racing,X360,E,2010
12564,Sonic Generations,Platform,3DS,E,2011
12565,Sonic Generations,Platform,PC,E,2011
12566,Sonic Generations,Platform,PS3,E,2011
12567,Sonic Generations,Platform,X360,E,2011
12568,Sonic Heroes,Platform,GC,E,2003
12569,Sonic Heroes,Platform,PS2,E,2003
12570,Sonic Heroes,Platform,XB,E,2003
12571,Sonic Jam,Platform,SAT,,1997
12572,Sonic Lost World,Platform,3DS,E10+,2013
12573,Sonic Lost World,Platform,WiiU,E10+,2013
12574,Sonic Mega Collection,Misc,GC,E,2002
12575,Sonic Mega Collection Plus,Misc,PS2,E,2004
12576,Sonic Mega Collection Plus,Misc,XB,E,2004
12577,Sonic PC Collection,Misc,PC,,2009
12578,Sonic Riders,Racing,GC,E,2006
12579,Sonic Riders,Racing,PS2,E,2006
12580,Sonic Riders,Racing,XB,E,2006
12581,Sonic Riders: Zero Gravity,Racing,PS2,E,2008
12582,Sonic Riders: Zero Gravity,Racing,Wii,E,2008
12583,Sonic Rivals,Racing,PSP,E,2006
12584,Sonic Rivals 2,Racing,PSP,E,2007
12585,Sonic Rush,Platform,DS,E,2005
12586,Sonic Rush Adventure,Platform,DS,E,2007
12587,Sonic the Hedgehog,Platform,GEN,,1991
12588,Sonic the Hedgehog,Platform,PS3,E10+,2006
12589,Sonic the Hedgehog,Platform,X360,E10+,2006
12590,Sonic the Hedgehog 2,Platform,GEN,,1992
12591,Sonic the Hedgehog 2 (8-bit),Platform,GG,,1992
12592,Sonic the Hedgehog 3,Platform,GEN,,1994
12593,Sonic Unleashed,Platform,PS2,E10+,2008
12594,Sonic Unleashed,Platform,PS3,E10+,2008
12595,Sonic Unleashed,Platform,Wii,E10+,2008
12596,Sonic Unleashed,Platform,X360,E10+,2008
12597,Sonic's Ultimate Genesis Collection,Misc,PS3,E10+,2009
12598,Sonic's Ultimate Genesis Collection,Misc,X360,E10+,2009
12599,SoniPro,Adventure,3DS,,2014
12600,Sonny with a Chance,Action,DS,E,2010
12601,Sony Computer Science Kenkyuujo Mogi Kenichirou Hakase Kanshuu: Nou ni Kaikan Aha Taiken!,Misc,PSP,,2006
12602,Sora no Otoshimono Forte: Dreamy Season,Adventure,DS,,2011
12603,Sora no Otoshimono: DokiDoki Summer Vacation,Adventure,PSP,,2010
12604,So-Ra-No-Wo-To: Otome no Gojuusou,Adventure,PSP,,2010
12605,Sorcery,Action,PS3,E10+,2012
12606,Sorcery Saga: The Curse of the Great Curry God,Role-Playing,PSV,T,2013
12607,Sorry! / Aggravation / Scrabble Junior,Misc,GBA,,2005
12608,Soshite Kono Uchuu ni Kirameku Kimi no Shi XXX,Adventure,PS2,,2007
12609,Sotsugyou Crossworld,Simulation,PS,,1996
12610,Sotsugyou II: Neo Generation,Simulation,PS,,1995
12611,Sotsugyou II: Neo Generation Special,Simulation,3DO,,1995
12612,Soukaigi,Role-Playing,PS,,1998
12613,Soukoku no Kusabi: Hiiro no Kakera 3 - Ashita e no Tobira,Action,PSP,,2012
12614,Soul Bubbles,Puzzle,DS,E,2008
12615,Soul Eater: Battle Resonance,Action,PSP,,2009
12616,Soul Eater: Monotone Princess,Action,Wii,,2008
12617,Soul Eater: Plot of Medusa,Action,DS,,2008
12618,Soul Edge,Fighting,PS,,1996
12619,Soul Nomad & the World Eaters,Role-Playing,PS2,,2007
12620,Soul Reaver 2,Action,PS2,M,2001
12621,Soul Sacrifice,Role-Playing,PSV,M,2013
12622,Soul Sacrifice Delta,Action,PSV,M,2014
12623,SoulCalibur,Fighting,DC,T,1999
12624,SoulCalibur II,Fighting,GC,T,2003
12625,SoulCalibur II,Fighting,PS2,T,2003
12626,SoulCalibur II,Fighting,XB,T,2003
12627,SoulCalibur III,Fighting,PS2,T,2005
12628,SoulCalibur IV,Fighting,PS3,T,2008
12629,SoulCalibur IV,Fighting,X360,T,2008
12630,SoulCalibur Legends,Action,Wii,T,2007
12631,SoulCalibur Legends (JP sales),Action,Wii,,2007
12632,SoulCalibur V,Fighting,PS3,T,2012
12633,SoulCalibur V,Fighting,X360,T,2012
12634,SoulCalibur: Broken Destiny,Fighting,PSP,T,2009
12635,SoulLink Extension,Adventure,PS2,,2006
12636,Sound Novel Evolution 1: Otogirisou Sosei-Hen,Adventure,PS,,1999
12637,Sound Novel Machi,Adventure,SAT,,1998
12638,Sound Novel Tsukuru,Misc,SNES,,1996
12639,Sousaku Alice to Oujisama!,Simulation,3DS,,2015
12640,South Park,Shooter,N64,,1998
12641,South Park,Shooter,PS,,1998
12642,South Park Rally,Racing,N64,,2000
12643,South Park Rally,Racing,PS,,1998
12644,South Park: Chef's Luv Shack,Misc,N64,,1999
12645,South Park: Chef's Luv Shack,Misc,PS,,1998
12646,South Park: The Stick of Truth,Role-Playing,PC,M,2014
12647,South Park: The Stick of Truth,Role-Playing,PS3,M,2014
12648,South Park: The Stick of Truth,Role-Playing,X360,M,2014
12649,Soviet Strike,Simulation,PS,,1996
12650,Space Battleship Yamato: Harukanaru Hoshi Iscandar,Strategy,PS,,1999
12651,Space Bust-A-Move,Puzzle,DS,E,2008
12652,Space Camp,Action,DS,E,2009
12653,Space Camp,Action,Wii,E,2009
12654,Space Channel 5 Special Edition,Misc,PS2,T,2003
12655,Space Channel 5: Ulala's Cosmic Attack,Misc,GBA,E,2002
12656,Space Chimps,Platform,DS,E,2008
12657,Space Chimps,Platform,PS2,E10+,2008
12658,Space Chimps,Platform,Wii,E10+,2008
12659,Space Chimps,Platform,X360,E10+,2008
12660,Space Griffon VF-9,Role-Playing,PS,,1995
12661,Space Hulk: Vengeance of the Blood Angels,Shooter,PS,,1995
12662,Space Invaders,Shooter,GBA,,2002
12663,Space Invaders,Shooter,N64,,1999
12664,Space Invaders,Shooter,SNES,,1994
12665,Space Invaders Extreme,Shooter,DS,E,2008
12666,Space Invaders Extreme,Shooter,PSP,E,2008
12667,Space Invaders Extreme 2,Shooter,DS,E,2009
12668,Space Invaders Revolution,Shooter,DS,E,2005
12669,Space Jam,Sports,PS,,1996
12670,Space Raiders,Shooter,GC,T,2003
12671,Space Station Silicon Valley,Adventure,N64,,1997
12672,Space Venus starring Morning Musume,Misc,PS2,,2001
12673,Spanish for Everyone!,Puzzle,DS,,2007
12674,Spartan: Total Warrior,Action,GC,M,2005
12675,Spartan: Total Warrior,Action,PS2,M,2005
12676,Spartan: Total Warrior,Action,XB,M,2005
12677,Spawn the Eternal,Action,PS,,1997
12678,Spawn: Armageddon,Action,GC,M,2003
12679,Spawn: Armageddon,Action,PS2,M,2003
12680,Spawn: Armageddon,Action,XB,M,2003
12681,Spec Ops: Airborne Commando,Shooter,PS,,2002
12682,Spec Ops: Covert Assault,Shooter,PS,T,2001
12683,Spec Ops: Ranger Elite,Shooter,PS,T,2001
12684,Spec Ops: The Line,Shooter,PC,M,2012
12685,Spec Ops: The Line,Shooter,PS3,M,2012
12686,Spec Ops: The Line,Shooter,X360,M,2012
12687,Special Forces: Nemesis Strike,Shooter,XB,M,2005
12688,Spectral Force 3,Role-Playing,X360,T,2006
12689,Spectral Force Genesis,Role-Playing,DS,T,2008
12690,Spectral Souls: Resurrection of the Ethereal Empires,Role-Playing,PSP,T,2005
12691,Spectrobes,Role-Playing,DS,E,2007
12692,Spectrobes: Beyond the Portals,Role-Playing,DS,E10+,2008
12693,Spectrobes: Origins,Role-Playing,Wii,E10+,2009
12694,Speed,Racing,Wii,E,2010
12695,Speed Kings,Racing,GC,E,2003
12696,Speed Kings,Racing,PS2,E,2003
12697,Speed Kings,Racing,XB,E,2003
12698,Speed Punks,Racing,PS,,1998
12699,Speed Racer,Racing,PS,,1996
12700,Speed Racer: The Videogame,Racing,DS,,2008
12701,Speed Racer: The Videogame,Racing,PS2,,2008
12702,Speed Racer: The Videogame,Racing,Wii,,2008
12703,Speed Zone,Racing,Wii,E,2009
12704,Speedball 2100,Sports,PS,E,2000
12705,Spelling Challenges and more!,Misc,DS,,2007
